,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 00:00:00-04:00,132.01,134.07,131.83,132.5563,67094188,3484.73,3486.645,3372.7012,3386.49,5542250,326.17,328.55,321.84,322.6,16636346,2362.52,2381.55,2335.5,2343.11,1240610,512.8,518.95,505.2,509.13,3806362
2021-05-04 00:00:00-04:00,131.18,131.4899,126.7,127.93,121110558,3349.88,3367.975,3272.13,3312.65,4966841,320.02,322.19,313.12,318.43,21035430,2313.55,2324.99,2256.68,2306.64,1940545,510.34,511.63,496.79,503.18,3802386
2021-05-05 00:00:00-04:00,129.21,130.45,127.97,128.16,75387057,3340.01,3354.695,3264.36,3271.17,3392998,318.17,321.06,314.49,315.02,13467768,2327.59,2335.0,2308.28,2315.68,1131682,505.06,507.7843,494.63,496.21,2834867
2021-05-06 00:00:00-04:00,127.9,129.75,127.13,129.72,69109190,3270.02,3314.4,3247.2,3306.37,3929977,314.52,320.24,313.275,320.02,17416190,2306.33,2337.35,2293.0417,2337.22,1036651,495.97,499.55,491.37,499.48,3398142
2021-05-07 00:00:00-04:00,130.84,131.2582,129.475,130.2,67150074,3323.25,3330.89,3289.7,3289.7,4218696,322.39,322.935,318.75,318.75,13920751,2360.54,2371.25,2346.155,2350.87,1247913,504.64,508.55,501.12,503.8,2812665
2021-05-10 00:00:00-04:00,129.4,129.54,126.81,126.9,75817487,3281.5,3283.0,3190.0,3190.0,5417802,314.35,314.67,304.83,306.13,22080564,2328.98,2331.0,2284.54,2291.62,1280387,501.7,503.15,486.11,486.67,4599903
2021-05-11 00:00:00-04:00,123.5,126.27,122.77,125.8492,112365965,3137.0,3238.0,3127.37,3223.11,4248691,300.75,306.84,299.69,306.45,17048441,2244.03,2280.28,2233.92,2269.3,1535657,479.85,497.99,478.63,495.08,3712735
2021-05-12 00:00:00-04:00,123.52,124.64,122.25,122.8255,94521262,3186.59,3207.94,3133.1,3152.62,4381268,301.11,304.96,298.19,302.55,21339860,2228.58,2247.98,2193.62,2199.06,1960329,487.8,493.54,482.7,484.98,3633974
2021-05-13 00:00:00-04:00,124.58,126.15,124.26,124.92,93449784,3184.81,3203.84,3133.0,3162.0,3029349,306.01,308.86,302.7701,305.16,15452481,2226.12,2239.4375,2206.72,2228.94,1261155,489.13,490.775,482.71,486.82,2413711
2021-05-14 00:00:00-04:00,126.27,127.89,125.85,127.44,68037466,3185.0,3228.86,3183.0,3222.9,2662194,309.5,316.85,309.08,315.94,17653712,2258.54,2284.72,2250.0,2278.38,1401118,487.5,494.85,486.59,493.14,2401202
2021-05-17 00:00:00-04:00,126.82,126.93,125.17,126.26,59901221,3246.25,3292.75,3234.59,3271.79,3231235,313.69,315.68,311.58,315.47,12307581,2267.85,2289.78,2255.51,2289.46,899997,486.2,492.71,482.81,489.09,2394646
2021-05-18 00:00:00-04:00,126.56,126.99,124.78,124.85,53519167,3293.17,3312.0,3230.37,3232.73,2501458,315.69,316.5,309.81,310.01,13330794,2301.57,2307.682,2262.19,2262.19,834287,488.395,493.4778,486.1895,486.28,1942188
2021-05-19 00:00:00-04:00,123.16,124.915,122.86,124.69,76587655,3196.8,3234.75,3184.0,3231.95,2294558,304.0,314.66,303.57,313.71,16376472,2230.73,2274.99,2225.44,2272.2,951014,481.67,488.57,478.54,487.42,2850741
2021-05-20 00:00:00-04:00,125.23,127.72,125.1,127.31,65578504,3247.59,3259.68,3236.18,3248.54,2183565,313.57,319.25,313.16,318.61,14706027,2290.2,2312.0,2283.52,2306.97,1201811,489.52,502.7,488.975,501.74,3081257
2021-05-21 00:00:00-04:00,127.85,128.0,125.21,125.43,69043851,3248.93,3256.6946,3197.01,3202.0,3554816,318.96,319.93,315.8101,316.23,12085981,2316.87,2318.89,2289.3,2294.87,1613896,503.18,505.4,497.26,497.89,2612735
2021-05-24 00:00:00-04:00,126.01,127.94,125.94,127.1001,53889345,3215.5,3257.95,3210.4993,3244.68,2070599,318.21,325.95,318.03,324.8,14685294,2312.65,2365.55,2311.955,2361.04,1194708,501.5,504.25,499.51,502.88,1934694
2021-05-25 00:00:00-04:00,127.84,128.32,126.32,126.93,63974636,3266.97,3279.82,3213.76,3259.05,2899982,327.06,329.18,324.8,327.79,15478192,2371.98,2384.0,2355.0,2364.19,959119,505.69,506.365,499.22,501.33,1966801
2021-05-26 00:00:00-04:00,126.93,127.39,126.42,126.85,47895002,3273.37,3295.73,3258.51,3265.19,2018831,328.2,329.8299,325.82,327.75,8937786,2364.97,2388.99,2366.4624,2381.63,793362,501.97,504.14,500.5,502.4,1737964
2021-05-27 00:00:00-04:00,126.36,127.64,125.08,125.45,61962603,3256.0,3260.355,3231.83,3232.06,1868534,327.77,333.78,326.76,332.76,13670182,2386.44,2389.05,2362.92,2363.02,868548,501.3,505.1,498.54,504.26,2076361
2021-05-28 00:00:00-04:00,125.57,125.8,124.55,124.62,61946057,3244.81,3247.99,3219.7,3224.68,2057533,331.0,332.8684,328.33,328.85,10263500,2374.79,2376.07,2352.85,2356.85,872773,504.4,511.76,502.53,502.8,2533740
2021-06-01 00:00:00-04:00,125.07,125.35,123.94,124.3,58891765,3242.98,3250.98,3209.06,3218.65,2074039,330.09,331.42,326.64,329.07,10318759,2372.28,2385.71,2354.28,2381.19,998052,504.51,505.41,497.7443,499.13,2037545
2021-06-02 00:00:00-04:00,124.29,125.24,124.05,125.09,51393692,3222.01,3235.0,3208.0,3234.92,1679415,330.59,331.87,327.1215,329.12,10373839,2388.41,2393.64,2352.355,2370.59,833284,499.82,503.22,495.82,499.31,1974798
2021-06-03 00:00:00-04:00,124.66,124.85,123.13,123.555,68331470,3205.0,3214.435,3184.03,3187.94,2079219,325.79,327.375,323.48,326.01,11327464,2348.18,2357.015,2329.52,2348.0,767582,495.49,496.66,487.25,489.44,3399285
2021-06-04 00:00:00-04:00,124.07,126.16,123.85,125.88,63613126,3212.58,3221.0,3198.81,3206.22,1955470,325.9,332.455,325.18,330.31,11523745,2367.22,2399.03,2362.41,2393.2,1030251,492.02,501.86,490.95,494.73,2578043
2021-06-07 00:00:00-04:00,126.18,126.32,124.8321,125.91,62351961,3197.43,3208.0,3172.2,3199.31,1902157,329.85,337.69,328.93,336.59,17702539,2389.35,2404.51,2381.0,2403.09,1002598,492.99,496.7,490.55,494.59,2486568
2021-06-08 00:00:00-04:00,126.62,128.46,126.2101,126.74,67231488,3222.9,3279.532,3218.01,3264.14,2929017,336.7,338.2999,332.24,333.67,13463118,2412.0,2419.5203,2394.78,2397.95,1025802,496.75,498.82,489.37,492.31,2074627
2021-06-09 00:00:00-04:00,127.21,127.75,126.52,127.16,46854275,3273.25,3297.58,3270.7,3281.22,2111734,335.46,336.8,330.0,330.31,12289795,2413.49,2412.88,2396.9,2407.84,749436,494.03,496.09,484.65,485.81,2550837
2021-06-10 00:00:00-04:00,127.02,128.19,125.94,126.11,63376296,3282.01,3351.0,3281.15,3349.65,3100961,330.44,333.94,328.545,332.48,12037576,2406.92,2436.0,2403.78,2435.15,1124835,486.69,490.21,482.14,487.25,4089933
2021-06-11 00:00:00-04:00,126.53,127.44,126.1,127.3521,46195695,3348.28,3366.58,3333.45,3346.83,2577429,332.58,332.83,328.93,331.26,10641167,2439.0,2441.72,2418.96,2430.29,884556,490.53,491.41,487.78,488.75,2893830
2021-06-14 00:00:00-04:00,127.82,130.49,127.07,130.49,73169843,3346.83,3385.0,3335.5,3384.94,1873195,331.84,336.82,329.81,336.82,11081462,2432.5,2448.92,2418.0,2448.92,865732,489.6,503.5,486.91,500.07,3672223
2021-06-15 00:00:00-04:00,129.88,130.6,129.39,129.74,53587032,3382.77,3396.9866,3363.11,3384.88,2120391,336.84,339.92,335.03,336.73,14163272,2448.0,2455.51,2421.12,2429.16,800654,501.02,501.34,490.4,492.07,2683529
2021-06-16 00:00:00-04:00,130.29,130.89,128.461,130.14,81577235,3390.0,3426.35,3360.53,3414.78,3805704,336.93,337.55,328.72,331.08,15616517,2437.07,2437.72,2389.4,2415.4,1132794,494.5,496.46,486.28,492.6,3229506
2021-06-17 00:00:00-04:00,129.8,132.55,129.65,131.78,82434812,3403.3,3497.2,3401.0,3489.68,4570721,330.48,337.98,330.15,336.42,15669826,2407.66,2450.45,2410.0,2433.66,1087814,490.54,501.8,490.01,498.18,2802885
2021-06-18 00:00:00-04:00,130.65,131.51,130.24,130.4,78114203,3472.1,3507.0,3473.71,3486.37,4255946,334.37,336.15,329.0,329.54,16485705,2424.92,2432.06,2400.3,2400.62,1588611,497.48,504.49,495.24,500.77,3868989
2021-06-21 00:00:00-04:00,130.32,132.41,129.21,132.29,63245869,3476.7,3482.0,3434.0,3453.96,2800769,330.98,332.92,327.65,332.28,9553801,2411.09,2440.0,2397.97,2436.25,990946,501.5,502.05,492.28,497.15,4665696
2021-06-22 00:00:00-04:00,132.1,134.08,131.62,133.97,61664813,3459.22,3523.7524,3456.01,3505.5,3030386,332.69,339.92,332.6,339.11,13434222,2435.77,2448.0,2421.28,2446.61,892332,498.25,513.55,495.795,508.82,5313899
2021-06-23 00:00:00-04:00,133.78,134.32,133.23,133.7,54089974,3502.85,3521.0,3483.2,3503.51,2478952,339.3,343.4199,338.2,340.59,12994855,2443.5,2461.91,2436.69,2442.55,802706,508.59,516.63,508.2,512.74,3114921
2021-06-24 00:00:00-04:00,134.45,134.64,132.93,133.4,57263070,3507.95,3524.8599,3430.85,3449.08,3524467,341.89,344.9,341.79,343.18,11077802,2453.6,2461.1106,2446.0,2450.0,807016,517.96,520.96,514.4001,517.87,2977008
2021-06-25 00:00:00-04:00,133.47,133.89,132.81,133.11,42633100,3463.4,3464.82,3394.18,3404.9,3353035,342.3,344.12,339.68,341.37,10711429,2441.63,2452.66,2431.305,2450.18,932717,529.03,533.06,525.0,527.07,4379626
2021-06-28 00:00:00-04:00,133.42,135.245,133.35,134.75,53815255,3415.01,3448.0,3413.5098,3443.89,1928150,342.41,358.14,341.77,355.6594,25507175,2451.0,2455.695,2428.11,2451.55,1119397,528.19,533.9399,524.56,533.02,2529235
2021-06-29 00:00:00-04:00,134.82,136.49,134.35,136.33,55081959,3440.0,3456.03,3423.03,3449.48,1696088,356.34,356.74,349.05,351.85,19928419,2456.0,2460.415,2433.815,2444.89,826965,533.02,536.13,528.57,533.49,2000561
2021-06-30 00:00:00-04:00,136.17,137.41,135.87,136.94,51014239,3443.0,3471.6018,3435.0,3440.29,1959873,351.75,352.92,347.17,347.82,12554900,2442.32,2445.14,2427.09,2441.389,916801,533.46,534.38,526.82,528.24,2188517
2021-07-01 00:00:00-04:00,136.6,137.33,135.76,137.27,46267213,3436.0,3457.0,3409.4207,3432.98,1801106,346.57,354.6699,346.45,354.39,16069762,2433.17,2451.74,2430.63,2448.89,753713,525.92,537.04,525.33,533.56,2269701
2021-07-02 00:00:00-04:00,137.92,140.0,137.745,139.96,69160944,3451.5,3511.72,3436.92,3510.99,2711182,355.1,356.44,352.62,354.62,10050866,2460.99,2508.08,2461.19,2505.68,1105587,535.5,538.5351,529.39,533.88,1671303
2021-07-06 00:00:00-04:00,140.1,143.15,140.07,142.02,97272256,3530.11,3685.48,3529.0,3675.72,6394617,356.4,358.79,349.18,352.87,11782378,2512.97,2528.56,2491.6501,2523.8,1093703,532.63,542.86,533.0,541.63,2505398
2021-07-07 00:00:00-04:00,143.54,144.89,142.66,144.59,93223232,3716.3,3734.2,3678.91,3698.49,4908220,355.14,356.49,350.0,350.51,13275977,2540.32,2545.68,2523.06,2529.47,992014,544.49,544.64,531.66,535.98,2416341
2021-07-08 00:00:00-04:00,141.57,144.06,140.665,143.32,94133450,3643.99,3759.9856,3621.12,3731.42,4779980,345.51,348.33,342.56,345.66,12578558,2487.35,2511.91,2480.44,2501.85,992966,530.74,535.5,529.09,531.12,2060973
2021-07-09 00:00:00-04:00,142.73,145.65,142.6522,145.11,89995907,3723.88,3748.0,3693.3967,3717.6802,3444757,345.68,350.71,345.265,350.42,11337513,2500.79,2514.69,2491.025,2509.13,735322,530.7,538.26,528.58,535.98,1767828
2021-07-12 00:00:00-04:00,146.21,146.32,144.0,144.5,65946147,3743.5,3757.2898,3696.793,3718.52,2174155,351.27,354.19,349.64,353.16,8693468,2522.02,2541.389,2512.215,2537.98,721783,540.0,540.6497,532.92,537.32,1539496
2021-07-13 00:00:00-04:00,144.06,147.46,143.63,145.68,92084973,3702.95,3773.0781,3671.32,3678.85,3638087,351.47,358.49,348.8,352.09,10104001,2542.1,2561.15,2533.49,2546.22,808068,535.99,545.33,535.51,540.87,2408940
2021-07-14 00:00:00-04:00,148.05,149.57,147.68,149.21,112997422,3709.91,3717.66,3660.8267,3683.61,2975117,354.55,355.2,346.73,347.66,12505367,2562.4,2586.5266,2558.2893,2564.73,986731,541.01,554.1,541.01,547.9,4041953
2021-07-15 00:00:00-04:00,149.24,150.0,147.09,148.48,95771940,3692.69,3695.4,3620.92,3632.08,2929328,349.38,349.55,340.22,344.55,13567006,2574.63,2574.49,2530.6,2539.22,1054195,554.01,557.5399,538.2,543.09,5283725
2021-07-16 00:00:00-04:00,148.53,149.76,145.88,146.38,83264546,3633.46,3646.0598,3570.455,3572.98,3774105,344.83,345.9899,340.14,341.16,9853219,2546.88,2556.23,2523.07,2538.07,877863,541.46,544.06,527.05,530.4,2988391
2021-07-19 00:00:00-04:00,143.75,144.07,141.67,142.53,103003250,3532.47,3550.21,3499.16,3550.0,3036693,337.74,339.79,334.54,337.0,12418470,2522.38,2524.1,2470.1,2493.43,1144989,526.5,534.913,522.2401,532.28,3293114
2021-07-20 00:00:00-04:00,143.47,147.0997,142.96,146.1427,80491263,3566.1,3592.0,3518.0,3572.83,2828573,338.15,343.45,334.5,341.64,9306649,2509.99,2540.8635,2487.01,2523.85,1093855,526.98,536.64,520.3,531.05,4281562
2021-07-21 00:00:00-04:00,145.53,146.13,144.63,145.39,62647175,3576.0,3586.45,3543.6416,3586.33,1934268,341.71,346.52,341.25,346.23,7788720,2522.0,2551.92,2520.47,2550.96,726608,526.33,530.99,505.61,513.88,11130786
2021-07-22 00:00:00-04:00,145.93,148.195,145.81,146.8,69983712,3586.73,3640.02,3582.27,3638.01,3034223,346.6,351.54,345.21,351.19,10364322,2556.88,2569.66,2549.9768,2568.14,572688,510.54,513.68,507.0,511.63,4106888
2021-07-23 00:00:00-04:00,147.52,148.7177,146.92,148.57,65238185,3641.31,3666.11,3622.04,3656.67,2192352,360.81,375.33,357.19,369.79,32236481,2608.55,2667.98,2596.01,2660.31,1861515,511.6,517.41,504.66,515.24,3570316
2021-07-26 00:00:00-04:00,148.27,149.83,147.7,148.99,62046190,3672.83,3712.08,3647.25,3700.0,2394859,369.29,374.44,368.22,372.46,13377273,2667.82,2684.74,2646.03,2683.52,1205481,514.78,521.13,509.0101,516.65,1992041
2021-07-27 00:00:00-04:00,149.14,149.21,145.55,146.78,83259254,3698.75,3699.34,3586.15,3628.64,3801566,372.0,373.15,364.55,367.85,13531453,2685.01,2687.98,2602.08,2639.2,1973814,516.71,521.95,512.05,518.92,2509621
2021-07-28 00:00:00-04:00,144.82,146.97,142.54,144.98,105969829,3633.26,3658.4204,3601.0,3630.3035,2598854,374.5,377.5499,366.93,373.28,21499718,2724.53,2765.94,2705.55,2722.9,4256432,521.86,524.47,516.98,519.32,1974650
2021-07-29 00:00:00-04:00,144.66,146.55,144.58,145.62,48298474,3625.53,3637.95,3580.01,3600.0542,3217230,361.0,365.52,356.74,358.41,29795472,2719.0,2733.2202,2710.86,2715.9133,1358516,519.96,520.7799,513.7927,514.39,1540725
2021-07-30 00:00:00-04:00,144.43,146.33,144.11,145.86,57136664,3347.74,3368.14,3306.98,3327.59,9183755,353.79,360.73,352.94,356.36,14289789,2701.01,2706.09,2685.1,2695.0,1055241,512.69,519.79,510.9642,517.79,2166365
2021-08-02 00:00:00-04:00,146.4,146.95,145.25,145.52,54586967,3353.54,3358.92,3317.0,3331.69,2975068,358.0,359.4,350.74,352.0,11670541,2703.01,2706.73,2675.8828,2697.45,893970,519.0,519.85,510.51,514.96,1731427
2021-08-03 00:00:00-04:00,145.81,148.045,145.18,147.3402,58537157,3341.27,3391.0,3299.77,3366.91,3880868,352.93,353.7699,347.7,351.23,11367885,2703.89,2714.64,2666.39,2712.08,880492,515.32,515.63,505.37,510.83,2293633
2021-08-04 00:00:00-04:00,147.26,147.79,146.28,146.94,47888758,3379.75,3388.88,3345.56,3354.71,1968989,352.4,360.48,351.51,358.86,12171806,2704.71,2712.99,2689.74,2702.0,814201,513.0,517.98,510.37,517.23,1744042
2021-08-05 00:00:00-04:00,146.99,147.84,146.17,147.06,41900554,3356.63,3389.0,3340.92,3376.1,2164293,359.46,363.9,356.9,362.97,9547704,2710.06,2727.0,2696.92,2726.0,753276,517.13,525.41,514.02,524.89,2326349
2021-08-06 00:00:00-04:00,146.32,147.11,145.63,146.14,44633802,3374.6,3375.0,3329.0374,3344.83,2382904,361.13,365.15,361.13,363.49,7160189,2718.51,2729.45,2704.2,2714.74,787110,523.75,526.84,519.39,520.54,1577927
2021-08-09 00:00:00-04:00,146.23,146.7,145.52,146.09,39789209,3342.99,3354.88,3328.52,3341.33,1855088,363.41,365.775,360.75,361.61,6522797,2719.85,2743.68,2706.785,2738.01,752296,522.42,522.6699,517.99,519.98,1191314
2021-08-10 00:00:00-04:00,146.46,147.71,145.3,145.61,58788673,3346.03,3358.0,3315.0,3321.32,2216562,361.65,364.1,359.0435,361.13,6150093,2745.83,2755.446,2727.29,2736.67,813688,519.51,520.79,512.965,515.84,1743464
2021-08-11 00:00:00-04:00,146.07,146.72,145.53,145.91,44305648,3331.01,3337.7,3277.79,3292.22,2751447,362.15,362.36,357.81,359.96,6732159,2743.19,2753.645,2725.43,2725.49,647750,516.77,519.57,509.77,512.4,1479122
2021-08-12 00:00:00-04:00,146.2,149.05,145.84,148.885,65367573,3292.68,3314.51,3269.67,3302.7,2060437,358.45,363.0,357.11,362.58,6295112,2722.12,2746.0,2708.51,2742.7,688819,512.27,513.0,507.2014,510.53,1367650
2021-08-13 00:00:00-04:00,148.97,149.4444,148.27,149.1,54723818,3306.02,3306.065,3283.0,3293.96,1935404,362.78,364.6607,361.48,363.18,7107447,2748.18,2757.13,2740.66,2754.81,629542,512.64,521.44,511.51,515.91,1906340
2021-08-16 00:00:00-04:00,148.57,151.13,146.47,151.125,93470567,3285.36,3300.0,3211.13,3299.0,3161538,362.89,366.95,357.38,366.59,10178286,2749.99,2767.25,2705.975,2766.2,967991,515.17,523.38,512.3,517.97,1748869
2021-08-17 00:00:00-04:00,150.23,151.68,149.09,150.23,81243219,3277.5,3280.49,3225.68,3241.96,3062266,362.75,364.67,355.07,358.43,11184945,2751.47,2765.31,2721.64,2731.78,862125,514.42,520.79,514.2,519.0,1941850
2021-08-18 00:00:00-04:00,149.81,150.72,146.15,146.36,77345716,3241.97,3254.0974,3200.0,3201.21,2669493,356.4,359.86,355.15,355.33,8210181,2729.01,2742.085,2706.43,2708.98,720629,519.94,526.38,518.65,521.91,2251777
2021-08-19 00:00:00-04:00,145.07,148.0,144.5,146.67,75421518,3196.76,3233.0,3182.4636,3186.47,3280697,351.47,357.57,351.0,355.12,10787125,2686.26,2727.05,2685.0,2712.95,904610,521.87,548.39,521.87,543.71,7305630
2021-08-20 00:00:00-04:00,147.46,148.5,146.78,148.19,49677581,3196.98,3207.81,3175.76,3199.06,3021649,354.13,359.9898,353.31,359.37,7611053,2716.66,2751.08,2705.0,2748.01,1313941,544.47,551.3883,539.1,546.69,3352287
2021-08-23 00:00:00-04:00,148.24,150.19,147.89,149.7,51090913,3213.85,3280.9,3210.005,3265.97,2704932,358.94,365.69,358.88,363.29,9973976,2757.85,2817.49,2752.15,2801.22,1245724,546.38,555.55,543.74,553.42,2190002
2021-08-24 00:00:00-04:00,149.45,150.86,149.15,149.63,44565329,3281.0,3315.4941,3274.58,3306.04,2246936,363.89,367.9559,361.84,365.58,8420856,2812.01,2841.6,2806.77,2825.655,837307,552.0,555.3141,549.27,553.2,1879894
2021-08-25 00:00:00-04:00,149.82,150.32,147.8,148.37,52969335,3311.0,3321.0,3286.15,3299.99,1457942,365.6,370.86,365.4,368.43,7846022,2834.75,2843.7898,2827.52,2842.28,651238,550.89,552.84,545.45,547.64,1787686
2021-08-26 00:00:00-04:00,148.33,149.12,147.51,147.54,43967563,3299.15,3332.0,3296.0,3315.47,1898916,368.32,369.44,364.13,364.36,7009959,2836.99,2848.35,2827.14,2827.15,746491,546.16,552.604,545.9,550.12,1400614
2021-08-27 00:00:00-04:00,147.46,148.75,146.83,148.6,47916116,3332.51,3352.32,3313.75,3349.05,2033936,365.59,373.74,364.08,372.63,9644849,2835.9,2890.25,2829.94,2880.68,1302640,551.24,564.17,549.25,558.89,2903856
2021-08-30 00:00:00-04:00,149.0,153.49,148.61,153.1,83927668,3356.03,3445.0,3355.22,3421.14,2907146,372.53,381.49,370.52,380.66,12469881,2888.0,2919.41,2883.26,2892.71,1001554,557.25,567.1648,556.45,566.18,2070471
2021-08-31 00:00:00-04:00,152.68,152.8,151.29,151.83,65181250,3424.94,3472.58,3395.59,3472.49,2915452,379.76,382.759,378.8,379.3,9369889,2902.44,2903.425,2885.62,2895.06,807927,566.12,569.48,561.611,569.28,1903591
2021-09-01 00:00:00-04:00,152.8,154.98,152.34,152.54,72982461,3494.6,3527.0,3475.24,3479.58,3354386,379.66,384.33,378.81,382.05,10282481,2898.49,2925.075,2897.67,2904.31,921095,569.0,591.0,568.99,582.07,5332026
2021-09-02 00:00:00-04:00,153.85,154.72,152.4,153.71,64119121,3495.0,3511.9607,3455.0,3463.4,2728552,381.5,381.75,374.06,375.33,13466095,2905.5,2910.385,2863.695,2865.74,1435638,584.3,598.7567,583.68,588.56,5777962
2021-09-03 00:00:00-04:00,153.75,154.63,153.09,154.31,51476040,3453.55,3482.67,3436.44,3478.77,2363084,374.43,377.16,373.11,376.25,6430457,2861.67,2883.1,2848.01,2874.8,849257,585.8,591.8783,583.14,590.35,2402177
2021-09-07 00:00:00-04:00,155.0,157.26,154.39,156.7,74486147,3477.97,3528.09,3476.94,3509.14,2534415,376.0,382.96,373.15,382.11,10041699,2877.0,2891.3,2872.38,2885.62,868681,595.0,613.85,593.99,606.71,5399986
2021-09-08 00:00:00-04:00,156.98,157.04,153.975,155.12,65568750,3511.99,3545.63,3495.67,3525.69,2732932,380.29,380.87,374.79,377.62,9702544,2881.9,2888.0,2860.16,2874.04,729303,604.15,615.6,595.7601,606.07,5075778
2021-09-09 00:00:00-04:00,155.49,156.11,153.95,154.1,51199504,3526.38,3549.99,3480.37,3485.3,2499697,377.8,379.83,376.565,378.02,8313868,2880.99,2886.21,2863.55,2870.84,672537,605.91,609.44,596.55,597.44,2664116
2021-09-10 00:00:00-04:00,155.02,155.48,148.7,149.0,133062213,3497.0,3508.45,3462.9055,3470.39,2183227,381.06,383.79,378.26,378.7,10040322,2883.55,2894.37,2814.755,2817.91,1672617,597.29,609.45,593.67,599.0,3634535
2021-09-13 00:00:00-04:00,150.64,151.42,148.75,149.62,85586952,3485.99,3497.96,3438.0,3455.96,1996196,381.77,381.85,374.3451,376.51,10768226,2839.49,2859.0,2825.0,2847.71,868279,598.57,598.57,582.775,589.26,2797573
2021-09-14 00:00:00-04:00,150.36,151.07,146.91,148.19,97069085,3475.55,3486.806,3437.7104,3450.055,1639262,377.4,378.59,375.11,376.58,7341668,2859.98,2867.26,2835.0,2850.89,780634,585.03,587.28,575.56,577.79,3106356
2021-09-15 00:00:00-04:00,148.54,149.44,146.37,149.1,71778013,3443.66,3485.42,3402.01,3475.38,2626210,377.15,377.555,367.67,373.9398,15846327,2858.99,2889.01,2826.95,2888.68,989258,578.17,584.62,575.37,582.74,2385539
2021-09-16 00:00:00-04:00,148.44,148.97,147.221,148.85,59358341,3459.0,3492.55,3446.1433,3488.56,2186117,372.99,373.56,369.71,373.14,10166578,2883.13,2886.0,2848.03,2872.16,1097521,584.0,587.48,577.72,586.52,1492311
2021-09-17 00:00:00-04:00,148.78,148.82,145.76,146.0,97006081,3491.17,3497.41,3452.13,3462.56,2987320,371.5,371.5,361.59,364.72,19367414,2860.61,2869.0,2809.395,2815.88,1978071,586.91,590.28,580.8501,589.36,2948994
2021-09-20 00:00:00-04:00,143.86,144.84,141.27,142.97,104053339,3394.0,3419.0,3305.01,3356.13,3924391,359.49,361.03,349.8,355.71,17643883,2769.43,2780.0,2726.435,2774.74,1894936,586.79,591.53,568.08,575.63,2994969
2021-09-21 00:00:00-04:00,143.93,144.6,142.78,143.4,67270718,3377.72,3379.7,3332.39,3344.33,2543787,358.62,360.04,355.19,357.25,10522564,2792.87,2800.23,2765.56,2778.49,1076836,578.1,581.88,569.37,573.0454,2030592
2021-09-22 00:00:00-04:00,144.4,146.43,143.7001,145.83,66081218,3348.41,3389.0,3341.05,3381.1,2135549,347.21,349.84,340.6901,343.09,40082068,2785.61,2817.74,2771.03,2805.41,1102759,579.51,595.65,579.51,590.6,3600144
2021-09-23 00:00:00-04:00,146.62,147.08,145.64,146.75,56907934,3383.01,3428.96,3380.05,3415.99,2148171,345.32,349.67,343.0,345.9095,20392078,2819.75,2833.93,2808.03,2824.32,904965,590.11,599.32,589.1301,593.4,2287443
